coin,date,sc,state_final,armed_t,failed_t,hit_t
ETH,2023-04-21,1,hit,1.6820829e+18,,1.6820838e+18
ETH,2023-04-21,2,armed,1.6820946e+18,,
ETH,2023-04-24,1,hit,1.682352e+18,,1.6823556e+18
ETH,2023-04-24,2,hit,1.6823439e+18,,1.6823448e+18
ETH,2023-04-25,1,armed,1.6824447e+18,,
ETH,2023-04-25,2,pending,,,
ETH,2023-04-26,1,hit,1.6825149e+18,,1.6825257e+18
ETH,2023-04-26,2,pending,,,
ETH,2023-04-27,1,failed,1.6826022e+18,1.6826049e+18,
ETH,2023-04-28,1,hit,1.6826895e+18,,1.6826904e+18
ETH,2023-04-28,2,pending,,,
ETH,2023-05-01,1,pending,,,
ETH,2023-05-01,2,pending,,,
ETH,2023-05-02,1,armed,1.6830378e+18,,
ETH,2023-05-02,2,hit,1.6830333e+18,,1.6830351e+18
ETH,2023-05-03,1,hit,1.6831314e+18,,1.6831359e+18
ETH,2023-05-03,2,failed,1.6831197e+18,1.6831332e+18,
ETH,2023-05-04,1,pending,,,
ETH,2023-05-04,2,hit,1.6832061e+18,,1.6832079e+18
ETH,2023-05-05,1,hit,1.6832934e+18,,1.6832943e+18
ETH,2023-05-05,2,pending,,,
ETH,2023-05-08,1,failed,1.6835517e+18,1.683558e+18,
ETH,2023-05-08,2,failed,1.683558e+18,1.6835679e+18,
ETH,2023-05-09,1,pending,,,
ETH,2023-05-09,2,failed,1.6836381e+18,1.6836417e+18,
ETH,2023-05-10,1,hit,1.6837245e+18,,1.6837254e+18
ETH,2023-05-10,2,hit,1.6837398e+18,,1.6837407e+18
ETH,2023-05-11,1,hit,1.6838109e+18,,1.6838136e+18
ETH,2023-05-11,2,pending,,,
ETH,2023-05-12,1,pending,,,
ETH,2023-05-12,2,failed,1.6838991e+18,1.6839054e+18,
ETH,2023-05-15,1,armed,1.6841682e+18,,
ETH,2023-05-15,2,hit,1.6841592e+18,,1.6841601e+18
ETH,2023-05-16,1,failed,1.6842456e+18,1.6842564e+18,
ETH,2023-05-16,2,hit,1.684251e+18,,1.68426e+18
ETH,2023-05-17,1,pending,,,
ETH,2023-05-17,2,armed,1.6843293e+18,,
ETH,2023-05-18,1,hit,1.6844157e+18,,1.6844211e+18
ETH,2023-05-18,2,pending,,,
ETH,2023-05-19,1,pending,,,
ETH,2023-05-19,2,hit,1.6845021e+18,,1.684503e+18
ETH,2023-05-22,1,armed,1.6847631e+18,,
ETH,2023-05-22,2,pending,,,
ETH,2023-05-23,1,pending,,,
ETH,2023-05-23,2,failed,1.6848495e+18,1.6848558e+18,
ETH,2023-05-24,1,pending,,,
ETH,2023-05-24,2,hit,1.6849359e+18,,1.6849368e+18
ETH,2023-05-25,1,hit,1.6850205e+18,,1.6850214e+18
ETH,2023-05-25,2,pending,,,
ETH,2023-05-26,1,pending,,,
ETH,2023-05-26,2,hit,1.6851069e+18,,1.6851087e+18
ETH,2023-05-29,1,pending,,,
ETH,2023-05-29,2,armed,1.6853679e+18,,
ETH,2023-05-30,1,pending,,,
ETH,2023-05-30,2,pending,,,
ETH,2023-05-31,1,failed,1.6855434e+18,1.6855551e+18,
ETH,2023-05-31,2,failed,1.6855389e+18,1.6855425e+18,
ETH,2023-06-01,1,armed,1.6856388e+18,,
ETH,2023-06-01,2,failed,1.6856298e+18,1.6856388e+18,
ETH,2023-06-02,1,hit,1.6857117e+18,,1.6857135e+18
ETH,2023-06-02,2,pending,,,
ETH,2023-06-05,1,hit,1.6859781e+18,,1.6859808e+18
ETH,2023-06-05,2,pending,,,
ETH,2023-06-06,1,hit,1.6860573e+18,,1.6860582e+18
ETH,2023-06-06,2,hit,1.6860609e+18,,1.6860681e+18
ETH,2023-06-07,1,hit,1.6861437e+18,,1.6861527e+18
ETH,2023-06-07,2,pending,,,
ETH,2023-06-08,1,armed,1.6862346e+18,,
ETH,2023-06-08,2,pending,,,
ETH,2023-06-09,1,armed,1.6863309e+18,,
ETH,2023-06-09,2,failed,1.6863165e+18,1.6863309e+18,
ETH,2023-06-12,1,armed,1.686582e+18,,
ETH,2023-06-12,2,pending,,,
ETH,2023-06-13,1,hit,1.6866621e+18,,1.6866648e+18
ETH,2023-06-13,2,pending,,,
ETH,2023-06-14,1,armed,1.686762e+18,,
ETH,2023-06-14,2,pending,,,
ETH,2023-06-15,1,failed,1.6868493e+18,1.686852e+18,
ETH,2023-06-15,2,pending,,,
ETH,2023-06-16,1,hit,1.6869213e+18,,1.6869312e+18
ETH,2023-06-19,1,hit,1.6871805e+18,,1.6871814e+18
ETH,2023-06-19,2,failed,1.6871859e+18,1.6871958e+18,
ETH,2023-06-20,1,hit,1.6872786e+18,,1.6872813e+18
ETH,2023-06-20,2,hit,1.6872687e+18,,1.6872696e+18
ETH,2023-06-21,1,hit,1.687356e+18,,1.6873578e+18
ETH,2023-06-22,1,hit,1.6874397e+18,,1.6874406e+18
ETH,2023-06-22,2,failed,1.6874451e+18,1.6874505e+18,
ETH,2023-06-23,1,hit,1.6875324e+18,,1.6875333e+18
ETH,2023-06-23,2,failed,1.6875297e+18,1.6875324e+18,
ETH,2023-06-26,1,failed,1.687788e+18,1.6877907e+18,
ETH,2023-06-26,2,failed,1.6877907e+18,1.6877925e+18,
ETH,2023-06-27,1,armed,1.6878843e+18,,
ETH,2023-06-27,2,failed,1.6878717e+18,1.6878843e+18,
ETH,2023-06-28,1,pending,,,
ETH,2023-06-28,2,hit,1.6879581e+18,,1.6879599e+18
ETH,2023-06-29,1,failed,1.6880445e+18,1.6880463e+18,
ETH,2023-06-30,1,hit,1.6881453e+18,,1.6881462e+18
ETH,2023-06-30,2,hit,1.6881327e+18,,1.6881336e+18
ETH,2023-07-03,1,pending,,,
ETH,2023-07-03,2,failed,1.6883946e+18,1.6883973e+18,
ETH,2023-07-04,1,pending,,,
ETH,2023-07-04,2,hit,1.6884765e+18,,1.6884846e+18
ETH,2023-07-05,1,hit,1.6885629e+18,,1.6885638e+18
ETH,2023-07-05,2,pending,,,
ETH,2023-07-06,1,pending,,,
ETH,2023-07-06,2,hit,1.6886493e+18,,1.6886511e+18
ETH,2023-07-07,1,pending,,,
ETH,2023-07-07,2,pending,,,
ETH,2023-07-10,1,armed,1.6890012e+18,,
ETH,2023-07-10,2,pending,,,
ETH,2023-07-11,1,pending,,,
ETH,2023-07-11,2,armed,1.6890858e+18,,
ETH,2023-07-12,1,failed,1.6891686e+18,1.6891749e+18,
ETH,2023-07-12,2,failed,1.6891677e+18,1.6891686e+18,
ETH,2023-07-13,1,pending,,,
ETH,2023-07-13,2,hit,1.6892559e+18,,1.6892631e+18
ETH,2023-07-14,1,pending,,,
ETH,2023-07-14,2,failed,1.6893405e+18,1.6893432e+18,
ETH,2023-07-17,1,failed,1.6896006e+18,1.6896078e+18,
ETH,2023-07-17,2,armed,1.6896078e+18,,
ETH,2023-07-18,1,hit,1.6896996e+18,,1.6897005e+18
ETH,2023-07-18,2,pending,,,
ETH,2023-07-19,1,pending,,,
ETH,2023-07-19,2,failed,1.6897743e+18,1.689777e+18,
ETH,2023-07-20,1,pending,,,
ETH,2023-07-20,2,hit,1.6898589e+18,,1.6898643e+18
ETH,2023-07-21,1,hit,1.6899453e+18,,1.6899462e+18
ETH,2023-07-21,2,pending,,,
ETH,2023-07-24,1,pending,,,
ETH,2023-07-24,2,armed,1.690209e+18,,
ETH,2023-07-25,1,failed,1.6902927e+18,1.6902963e+18,
ETH,2023-07-26,1,pending,,,
ETH,2023-07-26,2,armed,1.6903791e+18,,
ETH,2023-07-27,1,pending,,,
ETH,2023-07-27,2,armed,1.6904682e+18,,
ETH,2023-07-28,1,hit,1.6905501e+18,,1.6905528e+18
ETH,2023-07-28,2,pending,,,
ETH,2023-07-31,1,armed,1.6908156e+18,,
ETH,2023-07-31,2,failed,1.6908093e+18,1.690812e+18,
ETH,2023-08-01,1,failed,1.690902e+18,1.6909056e+18,
ETH,2023-08-01,2,pending,,,
ETH,2023-08-02,1,pending,,,
ETH,2023-08-02,2,hit,1.6909866e+18,,1.6909956e+18
ETH,2023-08-03,1,hit,1.6910739e+18,,1.6910748e+18
ETH,2023-08-03,2,pending,,,
ETH,2023-08-04,1,hit,1.6911549e+18,,1.6911567e+18
ETH,2023-08-04,2,pending,,,
ETH,2023-08-07,1,pending,,,
ETH,2023-08-07,2,hit,1.6914168e+18,,1.6914186e+18
ETH,2023-08-08,1,pending,,,
ETH,2023-08-08,2,hit,1.6915005e+18,,1.6915014e+18
ETH,2023-08-09,1,failed,1.6915869e+18,1.6915896e+18,
ETH,2023-08-09,2,hit,1.6915905e+18,,1.6915932e+18
ETH,2023-08-10,1,hit,1.6916742e+18,,1.6916751e+18
ETH,2023-08-10,2,failed,1.6916787e+18,1.6916814e+18,
ETH,2023-08-11,1,failed,1.6917606e+18,1.6917651e+18,
ETH,2023-08-11,2,hit,1.6917624e+18,,1.6917651e+18
ETH,2023-08-14,1,hit,1.6920243e+18,,1.6920252e+18
ETH,2023-08-14,2,pending,,,
ETH,2023-08-15,1,hit,1.6921143e+18,,1.6921188e+18
ETH,2023-08-15,2,pending,,,
ETH,2023-08-16,1,pending,,,
ETH,2023-08-16,2,failed,1.6922025e+18,1.692207e+18,
ETH,2023-08-17,1,failed,1.692279e+18,1.6922808e+18,
ETH,2023-08-17,2,hit,1.6922844e+18,,1.6922862e+18
ETH,2023-08-18,1,pending,,,
ETH,2023-08-18,2,hit,1.6923645e+18,,1.6923744e+18
ETH,2023-08-21,1,pending,,,
ETH,2023-08-21,2,failed,1.6926237e+18,1.6926264e+18,
ETH,2023-08-22,1,hit,1.6927128e+18,,1.6927137e+18
ETH,2023-08-22,2,pending,,,
ETH,2023-08-23,1,hit,1.6928073e+18,,1.6928082e+18
ETH,2023-08-23,2,failed,1.6927965e+18,1.6927992e+18,
ETH,2023-08-24,1,armed,1.6928847e+18,,
ETH,2023-08-24,2,pending,,,
ETH,2023-08-25,1,pending,,,
ETH,2023-08-25,2,hit,1.6929747e+18,,1.6929756e+18
ETH,2023-08-28,1,pending,,,
ETH,2023-08-28,2,armed,1.6932285e+18,,
ETH,2023-08-29,1,hit,1.6933185e+18,,1.6933194e+18
ETH,2023-08-30,1,failed,1.6934013e+18,1.6934058e+18,
ETH,2023-08-30,2,armed,1.6934067e+18,,
ETH,2023-08-31,1,pending,,,
ETH,2023-08-31,2,hit,1.6934877e+18,,1.6934904e+18
ETH,2023-09-01,1,hit,1.6935741e+18,,1.6935777e+18
ETH,2023-09-01,2,pending,,,
ETH,2023-09-04,1,pending,,,
ETH,2023-09-04,2,hit,1.6938396e+18,,1.6938405e+18
ETH,2023-09-05,1,failed,1.6939269e+18,1.6939278e+18,
ETH,2023-09-05,2,failed,1.6939233e+18,1.6939269e+18,
ETH,2023-09-06,1,hit,1.6940097e+18,,1.6940106e+18
ETH,2023-09-06,2,failed,1.6940079e+18,1.6940097e+18,
ETH,2023-09-07,1,hit,1.6940943e+18,,1.6941042e+18
ETH,2023-09-07,2,failed,1.6940952e+18,1.6940988e+18,
ETH,2023-09-08,1,armed,1.6941807e+18,,
ETH,2023-09-08,2,pending,,,
ETH,2023-09-11,1,hit,1.6944435e+18,,1.6944444e+18
ETH,2023-09-11,2,failed,1.6944381e+18,1.6944417e+18,
ETH,2023-09-12,1,failed,1.6945362e+18,1.6945371e+18,
ETH,2023-09-13,1,failed,1.6946163e+18,1.6946271e+18,
ETH,2023-09-13,2,failed,1.6946109e+18,1.6946163e+18,
ETH,2023-09-14,1,pending,,,
ETH,2023-09-14,2,pending,,,
ETH,2023-09-15,1,hit,1.6947882e+18,,1.6947891e+18
ETH,2023-09-15,2,pending,,,
ETH,2023-09-18,1,failed,1.6950429e+18,1.6950465e+18,
ETH,2023-09-19,1,pending,,,
ETH,2023-09-19,2,failed,1.6951374e+18,1.6951464e+18,
ETH,2023-09-20,1,armed,1.6952184e+18,,
ETH,2023-09-20,2,failed,1.6952166e+18,1.6952184e+18,
ETH,2023-09-21,1,pending,,,
ETH,2023-09-21,2,hit,1.6953021e+18,,1.695303e+18
ETH,2023-09-22,1,pending,,,
ETH,2023-09-22,2,pending,,,
ETH,2023-09-25,1,pending,,,
ETH,2023-09-25,2,hit,1.6956477e+18,,1.6956486e+18
ETH,2023-09-26,1,hit,1.6957341e+18,,1.695735e+18
ETH,2023-09-26,2,pending,,,
ETH,2023-09-27,1,pending,,,
ETH,2023-09-28,1,pending,,,
ETH,2023-09-28,2,hit,1.6959123e+18,,1.6959132e+18
ETH,2023-09-29,1,failed,1.6959933e+18,1.6959969e+18,
ETH,2023-09-29,2,failed,1.6959969e+18,1.6959987e+18,
ETH,2023-10-02,1,pending,,,
ETH,2023-10-03,1,failed,1.6963452e+18,1.6963533e+18,
ETH,2023-10-03,2,failed,1.6963398e+18,1.6963425e+18,
ETH,2023-10-04,1,pending,,,
ETH,2023-10-04,2,armed,1.6964262e+18,,
ETH,2023-10-05,1,hit,1.6965189e+18,,1.6965207e+18
ETH,2023-10-05,2,failed,1.6965126e+18,1.6965189e+18,
ETH,2023-10-06,1,armed,1.6966062e+18,,
ETH,2023-10-06,2,failed,1.6965981e+18,1.6966053e+18,
ETH,2023-10-09,1,failed,1.6968573e+18,1.6968591e+18,
ETH,2023-10-10,1,failed,1.6969437e+18,1.6969473e+18,
ETH,2023-10-10,2,hit,1.6969473e+18,,1.6969482e+18
ETH,2023-10-11,1,hit,1.6970301e+18,,1.6970382e+18
ETH,2023-10-11,2,pending,,,
ETH,2023-10-12,1,hit,1.6971174e+18,,1.6971183e+18
ETH,2023-10-12,2,pending,,,
ETH,2023-10-13,1,failed,1.6972029e+18,1.6972092e+18,
ETH,2023-10-13,2,pending,,,
ETH,2023-10-16,1,failed,1.697463e+18,1.6974648e+18,
ETH,2023-10-16,2,failed,1.6974648e+18,1.6974666e+18,
ETH,2023-10-17,1,hit,1.6975485e+18,,1.6975494e+18
ETH,2023-10-17,2,pending,,,
ETH,2023-10-18,1,pending,,,
ETH,2023-10-18,2,pending,,,
ETH,2023-10-19,1,hit,1.6977222e+18,,1.6977321e+18
ETH,2023-10-19,2,pending,,,
ETH,2023-10-20,1,pending,,,
ETH,2023-10-20,2,armed,1.6978077e+18,,
ETH,2023-10-23,1,failed,1.6980741e+18,1.6980786e+18,
ETH,2023-10-23,2,failed,1.6980687e+18,1.6980705e+18,
ETH,2023-10-25,1,failed,1.6982397e+18,1.6982415e+18,
ETH,2023-10-25,2,failed,1.6982415e+18,1.6982424e+18,
ETH,2023-10-26,1,failed,1.6983261e+18,1.6983288e+18,
ETH,2023-10-26,2,hit,1.6983288e+18,,1.6983315e+18
ETH,2023-10-27,1,pending,,,
ETH,2023-10-27,2,failed,1.698417e+18,1.6984215e+18,
ETH,2023-10-30,1,pending,,,
ETH,2023-10-30,2,failed,1.6986717e+18,1.6986735e+18,
ETH,2023-10-31,1,pending,,,
ETH,2023-10-31,2,armed,1.6987581e+18,,
ETH,2023-11-01,1,failed,1.6988508e+18,1.6988589e+18,
ETH,2023-11-01,2,failed,1.6988445e+18,1.6988508e+18,
ETH,2023-11-02,1,hit,1.6989345e+18,,1.6989426e+18
ETH,2023-11-02,2,pending,,,
ETH,2023-11-03,1,pending,,,
ETH,2023-11-03,2,hit,1.6990173e+18,,1.69902e+18
ETH,2023-11-06,1,failed,1.6992828e+18,1.6992864e+18,
ETH,2023-11-06,2,armed,1.6992954e+18,,
ETH,2023-11-07,1,armed,1.6993809e+18,,
ETH,2023-11-07,2,hit,1.6993719e+18,,1.6993728e+18
ETH,2023-11-08,1,hit,1.6994529e+18,,1.6994619e+18
ETH,2023-11-08,2,pending,,,
ETH,2023-11-09,1,hit,1.6995393e+18,,1.699542e+18
ETH,2023-11-09,2,pending,,,
ETH,2023-11-10,1,armed,1.6996329e+18,,
ETH,2023-11-10,2,failed,1.6996257e+18,1.6996275e+18,
ETH,2023-11-13,1,failed,1.6998867e+18,1.6998876e+18,
ETH,2023-11-13,2,failed,1.6998858e+18,1.6998867e+18,
ETH,2023-11-14,1,pending,,,
ETH,2023-11-14,2,hit,1.6999848e+18,,1.6999857e+18
ETH,2023-11-15,1,failed,1.7000604e+18,1.700064e+18,
ETH,2023-11-15,2,armed,1.7000721e+18,,
ETH,2023-11-16,1,hit,1.7001441e+18,,1.7001495e+18
ETH,2023-11-16,2,pending,,,
ETH,2023-11-17,1,hit,1.7002305e+18,,1.7002314e+18
ETH,2023-11-17,2,pending,,,
ETH,2023-11-20,1,failed,1.7004897e+18,1.7004915e+18,
ETH,2023-11-20,2,hit,1.7004906e+18,,1.7004933e+18
ETH,2023-11-21,1,hit,1.7005761e+18,,1.700577e+18
ETH,2023-11-21,2,pending,,,
ETH,2023-11-22,1,failed,1.7006625e+18,1.7006661e+18,
ETH,2023-11-22,2,failed,1.7006661e+18,1.700667e+18,
ETH,2023-11-23,1,pending,,,
ETH,2023-11-23,2,failed,1.7007507e+18,1.7007534e+18,
ETH,2023-11-24,1,pending,,,
ETH,2023-11-24,2,failed,1.7008362e+18,1.700838e+18,
ETH,2023-11-27,1,failed,1.7010945e+18,1.7011008e+18,
ETH,2023-11-27,2,failed,1.7010972e+18,1.7010981e+18,
ETH,2023-11-28,1,hit,1.7011809e+18,,1.7011899e+18
ETH,2023-11-28,2,pending,,,
ETH,2023-11-29,1,hit,1.7012691e+18,,1.70127e+18
ETH,2023-11-29,2,pending,,,
ETH,2023-11-30,1,pending,,,
ETH,2023-11-30,2,failed,1.7013555e+18,1.7013609e+18,
ETH,2023-12-01,1,armed,1.7014482e+18,,
ETH,2023-12-04,1,pending,,,
ETH,2023-12-04,2,hit,1.7016993e+18,,1.7017038e+18
ETH,2023-12-05,1,hit,1.7017965e+18,,1.7017974e+18
ETH,2023-12-05,2,failed,1.7017857e+18,1.7017911e+18,
ETH,2023-12-06,1,pending,,,
ETH,2023-12-06,2,failed,1.7018748e+18,1.7018829e+18,
ETH,2023-12-07,1,hit,1.7019612e+18,,1.7019621e+18
ETH,2023-12-07,2,pending,,,
ETH,2023-12-08,1,pending,,,
ETH,2023-12-08,2,hit,1.7020449e+18,,1.7020458e+18
ETH,2023-12-11,1,hit,1.7023041e+18,,1.7023185e+18
ETH,2023-12-12,1,hit,1.7023905e+18,,1.7023932e+18
ETH,2023-12-12,2,pending,,,
ETH,2023-12-13,1,pending,,,
ETH,2023-12-13,2,hit,1.7024805e+18,,1.7024814e+18
ETH,2023-12-14,1,hit,1.7025633e+18,,1.7025651e+18
ETH,2023-12-14,2,pending,,,
ETH,2023-12-15,1,pending,,,
ETH,2023-12-15,2,armed,1.7026497e+18,,
ETH,2023-12-18,1,pending,,,
ETH,2023-12-18,2,hit,1.7029089e+18,,1.7029098e+18
ETH,2023-12-19,1,hit,1.7029953e+18,,1.7029962e+18
ETH,2023-12-19,2,pending,,,
ETH,2023-12-20,1,pending,,,
ETH,2023-12-20,2,hit,1.7030817e+18,,1.7030853e+18
ETH,2023-12-21,1,pending,,,
ETH,2023-12-22,1,pending,,,
ETH,2023-12-22,2,failed,1.7032572e+18,1.7032608e+18,
ETH,2023-12-26,1,hit,1.7036118e+18,,1.7036127e+18
ETH,2023-12-26,2,pending,,,
ETH,2023-12-27,1,pending,,,
ETH,2023-12-27,2,hit,1.7036865e+18,,1.7036892e+18
ETH,2023-12-28,1,failed,1.7037729e+18,1.7037747e+18,
ETH,2023-12-28,2,hit,1.7037747e+18,,1.7037774e+18
ETH,2023-12-29,1,failed,1.7038611e+18,1.7038629e+18,
ETH,2023-12-29,2,hit,1.7038638e+18,,1.7038647e+18
ETH,2024-01-01,1,hit,1.7041203e+18,,1.7041239e+18
ETH,2024-01-01,2,pending,,,
ETH,2024-01-02,1,failed,1.7042049e+18,1.7042076e+18,
ETH,2024-01-02,2,pending,,,
ETH,2024-01-03,1,pending,,,
ETH,2024-01-04,1,hit,1.7043795e+18,,1.7043804e+18
ETH,2024-01-04,2,pending,,,
ETH,2024-01-05,1,pending,,,
ETH,2024-01-05,2,hit,1.7044641e+18,,1.704474e+18
ETH,2024-01-08,1,pending,,,
ETH,2024-01-08,2,hit,1.7047287e+18,,1.7047305e+18
ETH,2024-01-09,1,failed,1.7048115e+18,1.704825e+18,
ETH,2024-01-10,1,pending,,,
ETH,2024-01-10,2,hit,1.7048961e+18,,1.704897e+18
ETH,2024-01-11,1,hit,1.7049852e+18,,1.7049861e+18
ETH,2024-01-11,2,failed,1.7049834e+18,1.7049852e+18,
ETH,2024-01-12,1,hit,1.7050698e+18,,1.7050716e+18
ETH,2024-01-12,2,failed,1.7050752e+18,1.7050761e+18,
ETH,2024-01-15,1,armed,1.7053443e+18,,
ETH,2024-01-16,1,hit,1.705419e+18,,1.7054199e+18
ETH,2024-01-16,2,failed,1.7054163e+18,1.7054172e+18,
ETH,2024-01-17,1,pending,,,
ETH,2024-01-17,2,hit,1.7055063e+18,,1.7055099e+18
ETH,2024-01-18,1,hit,1.7055882e+18,,1.70559e+18
ETH,2024-01-18,2,hit,1.7055963e+18,,1.7055972e+18
ETH,2024-01-19,1,hit,1.7056773e+18,,1.7056818e+18
ETH,2024-01-19,2,failed,1.7056737e+18,1.7056746e+18,
ETH,2024-01-22,1,failed,1.7059374e+18,1.7059392e+18,
ETH,2024-01-22,2,pending,,,
ETH,2024-01-23,1,hit,1.7060193e+18,,1.7060202e+18
ETH,2024-01-24,1,failed,1.7061057e+18,1.7061075e+18,
ETH,2024-01-24,2,pending,,,
ETH,2024-01-25,1,hit,1.7061966e+18,,1.7061975e+18
ETH,2024-01-25,2,failed,1.7061948e+18,1.7061966e+18,
ETH,2024-01-26,1,pending,,,
ETH,2024-01-26,2,hit,1.7062803e+18,,1.7062857e+18
ETH,2024-01-29,1,hit,1.706544e+18,,1.7065449e+18
ETH,2024-01-29,2,failed,1.7065404e+18,1.7065431e+18,
ETH,2024-01-30,1,pending,,,
ETH,2024-01-30,2,hit,1.706625e+18,,1.7066295e+18
ETH,2024-01-31,1,armed,1.7067204e+18,,
ETH,2024-01-31,2,pending,,,
ETH,2024-02-01,1,hit,1.7067987e+18,,1.7067996e+18
ETH,2024-02-01,2,pending,,,
ETH,2024-02-02,1,hit,1.7068833e+18,,1.7068842e+18
ETH,2024-02-02,2,pending,,,
ETH,2024-02-05,1,armed,1.707147e+18,,
ETH,2024-02-05,2,pending,,,
ETH,2024-02-06,1,hit,1.7072289e+18,,1.7072307e+18
ETH,2024-02-06,2,pending,,,
ETH,2024-02-07,1,hit,1.7073243e+18,,1.7073252e+18
ETH,2024-02-07,2,hit,1.7073171e+18,,1.707318e+18
ETH,2024-02-07,3,failed,1.7073243e+18,1.7073252e+18,
ETH,2024-02-08,1,hit,1.7074017e+18,,1.7074062e+18
ETH,2024-02-08,2,pending,,,
ETH,2024-02-12,1,hit,1.7077473e+18,,1.7077482e+18
ETH,2024-02-12,2,pending,,,
ETH,2024-02-13,1,pending,,,
ETH,2024-02-13,2,hit,1.7078337e+18,,1.7078346e+18
ETH,2024-02-14,1,failed,1.7079201e+18,1.7079345e+18,
ETH,2024-02-15,1,hit,1.7080065e+18,,1.7080074e+18
ETH,2024-02-15,2,pending,,,
ETH,2024-02-16,1,hit,1.7080929e+18,,1.7080965e+18
ETH,2024-02-16,2,pending,,,
ETH,2024-02-19,1,failed,1.7083611e+18,1.708362e+18,
ETH,2024-02-19,2,failed,1.708353e+18,1.7083566e+18,
ETH,2024-02-20,1,hit,1.7084385e+18,,1.7084394e+18
ETH,2024-02-20,2,armed,1.7084421e+18,,
ETH,2024-02-21,1,failed,1.7085339e+18,1.7085375e+18,
ETH,2024-02-21,2,pending,,,
ETH,2024-02-22,1,pending,,,
ETH,2024-02-22,2,hit,1.7086113e+18,,1.7086122e+18
ETH,2024-02-23,1,hit,1.7087022e+18,,1.7087049e+18
ETH,2024-02-23,2,pending,,,
ETH,2024-02-26,1,hit,1.7089587e+18,,1.7089605e+18
ETH,2024-02-26,2,pending,,,
ETH,2024-02-27,1,pending,,,
ETH,2024-02-27,2,armed,1.7090487e+18,,
ETH,2024-02-28,1,hit,1.7091297e+18,,1.7091378e+18
ETH,2024-02-28,2,failed,1.709145e+18,1.7091468e+18,
ETH,2024-02-29,1,failed,1.7092161e+18,1.7092233e+18,
ETH,2024-03-01,1,hit,1.7093025e+18,,1.7093034e+18
ETH,2024-03-04,1,hit,1.7095653e+18,,1.7095734e+18
ETH,2024-03-04,2,failed,1.7095617e+18,1.7095635e+18,
ETH,2024-03-05,1,failed,1.7096481e+18,1.7096553e+18,
ETH,2024-03-05,2,hit,1.7096553e+18,,1.709658e+18
ETH,2024-03-06,1,hit,1.7097345e+18,,1.7097354e+18
ETH,2024-03-07,1,hit,1.7098218e+18,,1.7098317e+18
ETH,2024-03-07,2,pending,,,
ETH,2024-03-08,1,hit,1.7099073e+18,,1.7099082e+18
ETH,2024-03-08,2,hit,1.7099136e+18,,1.7099145e+18
ETH,2024-03-11,1,pending,,,
ETH,2024-03-11,2,failed,1.7101656e+18,1.7101665e+18,
ETH,2024-03-12,1,failed,1.7102493e+18,1.7102511e+18,
ETH,2024-03-12,2,hit,1.710261e+18,,1.7102619e+18
ETH,2024-03-13,1,pending,,,
ETH,2024-03-13,2,hit,1.7103375e+18,,1.7103456e+18
ETH,2024-03-14,1,pending,,,
ETH,2024-03-14,2,hit,1.7104221e+18,,1.710423e+18
ETH,2024-03-15,1,hit,1.7105085e+18,,1.7105112e+18
ETH,2024-03-18,1,pending,,,
ETH,2024-03-18,2,hit,1.7107695e+18,,1.7107731e+18
ETH,2024-03-19,1,failed,1.7108577e+18,1.7108631e+18,
ETH,2024-03-20,1,hit,1.7109405e+18,,1.7109414e+18
ETH,2024-03-21,1,failed,1.7110296e+18,1.7110314e+18,
ETH,2024-03-21,2,failed,1.7110269e+18,1.7110341e+18,
ETH,2024-03-22,1,hit,1.7111151e+18,,1.711116e+18
ETH,2024-03-22,2,pending,,,
ETH,2024-03-25,1,pending,,,
ETH,2024-03-25,2,hit,1.7113752e+18,,1.7113761e+18
ETH,2024-03-26,1,pending,,,
ETH,2024-03-26,2,hit,1.7114607e+18,,1.7114634e+18
ETH,2024-03-27,1,hit,1.7115453e+18,,1.7115462e+18
ETH,2024-03-27,2,hit,1.711548e+18,,1.7115489e+18
ETH,2024-03-28,1,failed,1.7116317e+18,1.7116371e+18,
ETH,2024-03-28,2,failed,1.7116371e+18,1.7116398e+18,
ETH,2024-03-29,1,failed,1.7117199e+18,1.7117262e+18,
ETH,2024-03-29,2,hit,1.7117271e+18,,1.7117316e+18
ETH,2024-04-01,1,failed,1.7119773e+18,1.7119818e+18,
ETH,2024-04-01,2,hit,1.7119845e+18,,1.7119854e+18
ETH,2024-04-02,1,hit,1.7120646e+18,,1.7120655e+18
ETH,2024-04-03,1,hit,1.7121537e+18,,1.7121564e+18
ETH,2024-04-03,2,pending,,,
ETH,2024-04-04,1,pending,,,
ETH,2024-04-04,2,hit,1.7122365e+18,,1.7122374e+18
ETH,2024-04-05,1,hit,1.7123238e+18,,1.7123247e+18
ETH,2024-04-05,2,pending,,,
ETH,2024-04-08,1,pending,,,
ETH,2024-04-08,2,armed,1.7125821e+18,,
ETH,2024-04-09,1,pending,,,
ETH,2024-04-09,2,hit,1.7126685e+18,,1.712673e+18
ETH,2024-04-10,1,hit,1.7127549e+18,,1.7127558e+18
ETH,2024-04-10,2,armed,1.7127684e+18,,
ETH,2024-04-11,1,hit,1.7128413e+18,,1.7128422e+18
ETH,2024-04-11,2,armed,1.7128431e+18,,
ETH,2024-04-12,1,hit,1.7129277e+18,,1.7129286e+18
ETH,2024-04-12,2,pending,,,
ETH,2024-04-15,1,pending,,,
ETH,2024-04-15,2,hit,1.7131887e+18,,1.7131905e+18
ETH,2024-04-16,1,pending,,,
