coin,date,dtype,U,on_pos,don20
SOL,2022-11-04,normal,0.0403940886699507,0.7860465116279068,0.5311258278145697
SOL,2022-11-07,normal,0.048358733880422,0.334572490706319,0.4836820083682007
SOL,2022-11-08,normal,0.0516731701549011,0.7361702127659577,0.23263598326359844
SOL,2022-11-09,EXPANSION,0.0874035989717223,0.3957597173144879,0.24117956819378614
SOL,2022-11-10,EXPANSION,0.0912944349892424,0.6783625730994156,0.06472369417108254
SOL,2022-11-11,EXPANSION,0.0867505255079909,0.8520000000000009,0.20022710068130206
SOL,2022-11-14,EXPANSION,0.0811995790950544,0.8197278911564627,0.030658591975775945
SOL,2022-11-15,EXPANSION,0.0782673359360476,0.9568345323741003,0.07223053892215568
SOL,2022-11-16,EXPANSION,0.0737297982465406,0.2187500000000007,0.08420658682634731
SOL,2022-11-17,EXPANSION,0.0755079626578802,0.13684210526315696,0.08233532934131735
SOL,2022-11-18,EXPANSION,0.0697538100820631,0.11904761904761653,0.059131736526946116
SOL,2022-11-21,normal,0.0641316685584562,0.47058823529411725,0.0074850299401197345
SOL,2022-11-22,EXPANSION,0.0678407044226537,0.17543859649122892,0.020348837209302344
SOL,2022-11-23,normal,0.0661378616914311,0.6803278688524588,0.05385996409335727
SOL,2022-11-24,normal,0.0587584783249778,0.2857142857142857,0.12280071813285456
SOL,2022-11-25,normal,0.0513688548719457,0.426666666666667,0.1310592459605027
SOL,2022-11-28,normal,0.0480728504870816,0.3333333333333337,0.15303176130895088
SOL,2022-11-29,normal,0.0480728504870816,0.548780487804877,0.1770833333333334
SOL,2022-11-30,normal,0.0453098212098947,0.3606557377049165,0.3026481715006305
SOL,2022-12-01,normal,0.0417203193407158,0.1896551724137921,0.4369063772048848
SOL,2022-12-02,normal,0.0452025072324011,0.6666666666666666,0.4597495527728085
SOL,2022-12-05,normal,0.0413297394429468,0.5818181818181816,0.6658653846153849
SOL,2022-12-06,normal,0.0399773178338532,0.3230769230769215,0.712871287128713
SOL,2022-12-07,normal,0.0393991627677912,0.2526315789473688,0.8316831683168318
SOL,2022-12-08,normal,0.035412694088804,0.6363636363636388,0.6311881188118812
SOL,2022-12-09,normal,0.0351775956284153,0.6500000000000034,0.6806930693069305
SOL,2022-12-12,normal,0.0346045197740111,0.314285714285713,0.6138613861386139
SOL,2022-12-13,normal,0.0420951499839874,0.7142857142857151,0.3527131782945737
SOL,2022-12-14,normal,0.035412694088804,0.9534883720930242,0.5090090090090093
SOL,2022-12-15,normal,0.0393991627677912,0.3181818181818194,0.6126126126126121
SOL,2022-12-16,normal,0.0337883497769968,0.12195121951219465,0.5765765765765761
SOL,2022-12-19,normal,0.0399773178338532,0.2954545454545435,0.15131578947368446
SOL,2022-12-20,normal,0.0421278114958943,0.850746268656717,0.08484848484848463
SOL,2022-12-21,normal,0.0393991627677912,0.3170731707317091,0.18181818181818168
SOL,2022-12-22,normal,0.038328588857259,0.45833333333333054,0.14545454545454556
SOL,2022-12-23,normal,0.0393991627677912,0.500000000000002,0.04848484848484852
SOL,2022-12-26,normal,0.0363449925942804,0.4999999999999963,0.07969151670951169
SOL,2022-12-27,normal,0.038328588857259,0.23404255319148873,0.06666666666666661
SOL,2022-12-28,normal,0.0393991627677912,0.23841059602648973,0.08941176470588212
SOL,2022-12-29,normal,0.0393991627677912,0.2698412698412694,0.06642728904847382
SOL,2022-12-30,normal,0.0437753036437246,0.4788732394366195,0.23563218390804602
SOL,2023-01-02,normal,0.0516438826008133,0.5799086757990867,0.285919540229885
SOL,2023-01-03,normal,0.0405945873883482,0.7809523809523807,0.4712643678160918
SOL,2023-01-04,normal,0.0560325500290625,0.18811881188118768,0.8236196319018404
SOL,2023-01-05,normal,0.0520569311756677,0.400000000000001,0.8701923076923076
SOL,2023-01-06,normal,0.0479405806887237,0.08450704225352172,0.8701923076923076
SOL,2023-01-09,normal,0.0527392193551194,0.798192771084338,0.9361393323657473
SOL,2023-01-10,normal,0.055925533525049,0.3495145631067952,0.868421052631579
SOL,2023-01-11,normal,0.0545327429503611,0.16923076923077054,0.863157894736842
SOL,2023-01-12,normal,0.0526238352133398,0.22522522522522534,0.8799999999999999
SOL,2023-01-13,normal,0.0527392193551194,0.22641509433962403,0.9042105263157895
SOL,2023-01-16,normal,0.0545327429503611,0.31372549019607865,0.8758823529411766
SOL,2023-01-17,normal,0.0558451228592702,0.6608695652173915,0.916470588235294
SOL,2023-01-18,normal,0.0558451228592702,0.4796747967479672,0.8741176470588234
SOL,2023-01-19,normal,0.0581365828890581,0.16071428571428584,0.736875
SOL,2023-01-20,normal,0.0555390762680811,0.5492957746478875,0.7653194263363754
SOL,2023-01-23,normal,0.0624349635796046,0.5632183908045993,0.8467948717948718
SOL,2023-01-24,normal,0.055925533525049,0.33050847457627175,0.8368080517613226
SOL,2023-01-25,normal,0.0559441441820361,0.9669811320754715,0.7253774263120057
SOL,2023-01-26,normal,0.0604319990426613,0.3931623931623933,0.850467289719626
SOL,2023-01-27,normal,0.0566884176182708,0.2698412698412694,0.8349090909090907
SOL,2023-01-30,normal,0.0524202589831267,0.12546125461254604,0.9366319444444444
SOL,2023-01-31,normal,0.0503063804259329,0.3291139240506338,0.7534722222222222
SOL,2023-02-01,normal,0.0483735473934755,0.3777777777777767,0.744227353463588
SOL,2023-02-02,normal,0.0493614708812607,0.3490566037735851,0.8287345385347288
SOL,2023-02-03,normal,0.0482560262965668,0.8636363636363585,0.7116279069767442
SOL,2023-02-06,normal,0.0459147633623735,0.5056179775280928,0.48452012383900905
SOL,2023-02-07,normal,0.0403940886699507,0.9400000000000013,0.3591331269349845
SOL,2023-02-08,normal,0.0472255017709563,0.30555555555555447,0.5336463223787167
SOL,2023-02-09,normal,0.0405945873883482,0.594405594405593,0.3901192504258942
SOL,2023-02-10,normal,0.0407287687334705,0.30208333333333587,0.0705882352941177
SOL,2023-02-13,normal,0.0403940886699507,0.3095238095238093,0.2542134831460672
SOL,2023-02-14,normal,0.0399773178338532,0.7916666666666665,0.1530898876404494
SOL,2023-02-15,normal,0.0428189116859946,0.7769230769230777,0.3033707865168539
SOL,2023-02-16,normal,0.0472255017709563,0.34666666666666873,0.5870786516853931
SOL,2023-02-17,normal,0.0405405405405405,0.8658536585365861,0.3595505617977526
SOL,2023-02-20,normal,0.0472255017709563,0.7441860465116282,0.7975270479134469
SOL,2023-02-21,normal,0.0472255017709563,0.1823529411764699,0.8844086021505377
SOL,2023-02-22,normal,0.0459147633623735,0.18719211822660073,0.7123655913978494
SOL,2023-02-23,normal,0.0474391267842149,0.3944954128440365,0.6021505376344085
SOL,2023-02-24,normal,0.0419407894736841,0.45901639344262524,0.5685483870967741
SOL,2023-02-27,normal,0.0472255017709563,0.14285714285713996,0.4798387096774193
SOL,2023-02-28,normal,0.0403940886699507,0.57142857142857,0.4032258064516128
SOL,2023-03-01,normal,0.0363449925942804,0.8015873015873018,0.29704301075268824
SOL,2023-03-02,normal,0.0346669354026,0.1084337349397591,0.38037634408602167
SOL,2023-03-03,normal,0.0377600648473385,0.42857142857142855,0.3071718538565628
SOL,2023-03-06,normal,0.0344730941704035,0.296296296296297,0.11127167630057795
SOL,2023-03-07,normal,0.0345963756177924,0.2941176470588226,0.06213872832369936
SOL,2023-03-08,normal,0.0352721556297897,0.02877697841726556,0.07287449392712539
SOL,2023-03-09,normal,0.0352721556297897,0.17543859649122423,0.034368070953436664
SOL,2023-03-10,normal,0.0450856627592425,0.7007299270072994,0.06136145733461141
SOL,2023-03-13,normal,0.0405945873883482,0.18452380952381092,0.3958529688972667
SOL,2023-03-14,normal,0.0525583848846687,0.3978494623655926,0.4761904761904761
SOL,2023-03-15,normal,0.0472255017709563,0.31782945736433865,0.5592635212888376
SOL,2023-03-16,normal,0.0490399584846912,0.8404255319148953,0.3985239852398523
SOL,2023-03-17,normal,0.0443545756963016,0.9618320610687017,0.48738379814077043
SOL,2023-03-20,normal,0.0493614708812607,0.8755555555555551,0.844380403458213
SOL,2023-03-21,normal,0.0512687726566545,0.7622950819672136,0.7749683944374208
SOL,2023-03-22,normal,0.0442837776773609,0.6666666666666666,0.8255372945638434
SOL,2023-03-23,normal,0.0472255017709563,0.9444444444444459,0.6852085967130217
SOL,2023-03-24,normal,0.0459383484298791,0.3333333333333333,0.7787610619469026
SOL,2023-03-27,normal,0.047585886722377,0.346666666666664,0.624525916561315
SOL,2023-03-28,normal,0.0432182351613631,0.8305084745762688,0.4943109987357775
SOL,2023-03-29,normal,0.0405945873883482,0.7293233082706768,0.5625790139064475
SOL,2023-03-30,normal,0.0443320440345135,0.13913043478260856,0.6447534766118839
SOL,2023-03-31,normal,0.0403940886699507,0.39436619718309973,0.5179340028694405
SOL,2023-04-03,normal,0.0351775956284153,0.7343750000000017,0.3493282149712092
SOL,2023-04-04,normal,0.0351775956284153,0.9583333333333317,0.3358925143953934
SOL,2023-04-05,normal,0.0336381081386161,0.6862745098039222,0.4055666003976148
SOL,2023-04-06,normal,0.0336599914784832,0.4262295081967243,0.35807860262008734
SOL,2023-04-07,normal,0.0345963756177924,0.1607142857142848,0.2816593886462887
SOL,2023-04-10,normal,0.0345963756177924,0.5161290322580612,0.2375000000000007
SOL,2023-04-11,normal,0.0344730941704035,0.7650000000000006,0.41489361702127703
SOL,2023-04-12,normal,0.0467516697024893,0.6874999999999999,0.8390804597701151
SOL,2023-04-13,normal,0.0467516697024893,0.744680851063828,0.8679611650485438
SOL,2023-04-14,normal,0.0466180866965621,0.6328125000000002,0.8542713567839195
SOL,2023-04-17,normal,0.0466988727858293,0.228571428571429,0.974533106960951
SOL,2023-04-18,normal,0.0462670008628836,0.9305555555555546,0.7691056910569103
SOL,2023-04-19,normal,0.0465666929755327,0.4587155963302753,0.808130081300813
SOL,2023-04-20,normal,0.0451372731503024,0.1862745098039194,0.45691056910569094
SOL,2023-04-21,normal,0.0428189116859946,0.3666666666666698,0.38211382113821113
SOL,2023-04-24,normal,0.0393991627677912,0.6853932584269652,0.2634146341463411
SOL,2023-04-25,normal,0.0378906721370821,0.36986301369862934,0.24878048780487771
SOL,2023-04-26,normal,0.0403940886699507,0.8252427184466025,0.33821138211382096
SOL,2023-04-27,normal,0.0351775956284153,0.5825242718446595,0.23252032520325203
SOL,2023-04-28,normal,0.0407287687334705,0.4864864864864844,0.40325203252032477
SOL,2023-05-01,normal,0.0403940886699507,0.24000000000000057,0.42198581560283666
SOL,2023-05-02,normal,0.0346669354026,0.7187500000000007,0.2836879432624116
SOL,2023-05-03,normal,0.0351775956284153,0.06930693069306948,0.33510638297872347
SOL,2023-05-04,normal,0.0316622691292875,0.4444444444444436,0.33333333333333315
SOL,2023-05-05,normal,0.0336381081386161,0.7800000000000011,0.24468085106382959
SOL,2023-05-08,normal,0.0344730941704035,0.3109756097560984,0.25590551181102367
SOL,2023-05-09,normal,0.0340282035561006,1.0,0.12449799196787167
SOL,2023-05-10,normal,0.0345963756177924,0.6750000000000014,0.16290726817042578
SOL,2023-05-11,normal,0.0398282852373001,0.22499999999999945,0.27529411764705924
SOL,2023-05-12,normal,0.0379858657243816,0.8571428571428599,0.11162790697674436
SOL,2023-05-15,normal,0.0318142734307824,0.7391304347826099,0.2883720930232556
SOL,2023-05-16,normal,0.031548757170172,0.4374999999999972,0.3023255813953484
SOL,2023-05-17,normal,0.0318142734307824,0.08196721311475534,0.2279069767441863
SOL,2023-05-18,normal,0.0306631115233016,0.20408163265306328,0.3186046511627903
SOL,2023-05-19,normal,0.0336105336105337,0.7199999999999989,0.1511627906976742
SOL,2023-05-22,normal,0.0318142734307824,0.921874999999999,0.07179487179487205
SOL,2023-05-23,normal,0.0318142734307824,0.657894736842107,0.06329113924050635
SOL,2023-05-24,normal,0.0294177524429967,0.13750000000000362,0.18734177215189837
SOL,2023-05-25,normal,0.0336105336105337,0.8714285714285716,0.12253829321662991
SOL,2023-05-26,normal,0.0309882747068677,0.75,0.12910284463894964
SOL,2023-05-29,normal,0.0322847682119205,0.3076923076923056,0.7517482517482514
SOL,2023-05-30,normal,0.0316622691292875,0.9042553191489364,0.667832167832168
SOL,2023-05-31,normal,0.0338495859968253,0.16279069767441937,0.9055944055944057
SOL,2023-06-01,normal,0.0325384443949186,0.5438596491228045,0.7517482517482514
SOL,2023-06-02,normal,0.031548757170172,0.9499999999999993,0.6398601398601393
SOL,2023-06-05,normal,0.0351775956284153,0.25925925925926074,0.868131868131868
SOL,2023-06-06,normal,0.0438596491228069,0.3953488372092983,0.36813186813186805
SOL,2023-06-07,normal,0.0337883497769968,0.3958333333333319,0.4725274725274721
SOL,2023-06-08,normal,0.0398608035431825,0.8615384615384615,0.03684210526315804
SOL,2023-06-09,normal,0.0378906721370821,0.8888888888888876,0.1621621621621622
SOL,2023-06-12,normal,0.0465766185374941,0.5617977528089896,0.2894736842105263
SOL,2023-06-13,normal,0.0462076106652859,0.9275362318840594,0.2515789473684209
SOL,2023-06-14,normal,0.0453098212098947,0.7674418604651138,0.23578947368421035
SOL,2023-06-15,normal,0.0453098212098947,0.426666666666667,0.17684210526315786
SOL,2023-06-16,normal,0.0452025072324011,0.06521739130435018,0.20736842105263145
SOL,2023-06-19,normal,0.0465766185374941,0.9333333333333349,0.2789473684210525
SOL,2023-06-20,normal,0.0407287687334705,0.259999999999998,0.34736842105263166
SOL,2023-06-21,normal,0.0453098212098947,0.4939759036144569,0.40421052631578946
SOL,2023-06-22,normal,0.0414414414414415,0.21238938053097225,0.4663157894736842
SOL,2023-06-23,normal,0.0428189116859946,0.2058823529411774,0.40210526315789474
SOL,2023-06-26,normal,0.035412694088804,0.6666666666666708,0.5265822784810128
SOL,2023-06-27,normal,0.0403940886699507,0.8988764044943822,0.44890038809831806
SOL,2023-06-28,normal,0.0382359575907963,0.37168141592920423,0.5829528158295278
SOL,2023-06-29,normal,0.0428189116859946,0.9087136929460572,0.4824961948249619
SOL,2023-06-30,normal,0.0489560105412527,0.8561151079136693,0.9470802919708025
SOL,2023-07-03,normal,0.0521307779030439,0.5263157894736823,0.9028475711892794
SOL,2023-07-04,normal,0.048358733880422,0.46000000000000085,0.8710217755443886
SOL,2023-07-05,normal,0.0479405806887237,0.3223140495867771,0.8461538461538458
SOL,2023-07-06,normal,0.0467516697024893,0.7142857142857136,0.8176991150442476
SOL,2023-07-07,normal,0.0493614708812607,0.7222222222222234,0.7619863013698629
SOL,2023-07-10,normal,0.0477944939105515,0.3267326732673281,0.8289855072463769
SOL,2023-07-11,normal,0.0482560262965668,0.8220338983050846,0.8260869565217392
SOL,2023-07-12,normal,0.0466988727858293,0.6585365853658524,0.9376811594202898
SOL,2023-07-13,normal,0.0467516697024893,0.9252336448598144,0.8805555555555556
SOL,2023-07-14,EXPANSION,0.0685821892844125,0.38088012139605465,0.9278074866310162
SOL,2023-07-17,normal,0.0521989313604603,0.29896907216494795,0.7150635208711434
SOL,2023-07-18,normal,0.0521989313604603,0.06756756756756696,0.677555958862674
SOL,2023-07-19,normal,0.0552022855036401,0.9197080291970807,0.5947109471094709
SOL,2023-07-20,normal,0.0558451228592702,0.822580645161291,0.6150793650793649
SOL,2023-07-21,normal,0.0497491638795987,0.37288135593220756,0.5256500351370343
SOL,2023-07-24,normal,0.0477944939105515,0.3240223463687143,0.4663287472845764
SOL,2023-07-25,normal,0.0479212046595321,0.3230769230769251,0.36567704561911657
SOL,2023-07-26,normal,0.0456425332602521,0.811764705882353,0.334335086401202
SOL,2023-07-27,normal,0.0453098212098947,0.8390804597701145,0.4592074592074592
SOL,2023-07-28,normal,0.0452640402347025,0.10465116279069758,0.39708404802744435
SOL,2023-07-31,normal,0.0399773178338532,0.5416666666666683,0.2790484903934126
SOL,2023-08-01,normal,0.0352721556297897,0.405405405405405,0.2156862745098038
SOL,2023-08-02,normal,0.0365622032288698,0.29885057471264226,0.24556489262371603
SOL,2023-08-03,normal,0.0329896907216495,0.3297872340425526,0.04468085106382958
SOL,2023-08-04,normal,0.0318142734307824,0.7333333333333337,0.03143712574850259
SOL,2023-08-07,normal,0.0294177524429967,0.14705882352941316,0.18834951456310664
SOL,2023-08-08,normal,0.0294177524429967,0.9761904761904726,0.1728155339805827
SOL,2023-08-09,normal,0.0365622032288698,0.8602150537634419,0.38640776699029106
SOL,2023-08-10,normal,0.0322847682119205,0.6585365853658524,0.5702917771883286
SOL,2023-08-11,normal,0.0314384151593454,0.25925925925926074,0.6390374331550807
SOL,2023-08-14,normal,0.0294177524429967,0.8333333333333345,0.5797101449275364
SOL,2023-08-15,normal,0.0353258680415692,0.16901408450703845,0.855072463768116
SOL,2023-08-16,normal,0.0287769784172662,0.3658536585365861,0.4883040935672512
SOL,2023-08-17,normal,0.0285165011214354,0.6391752577319568,0.17717717717717724
SOL,2023-08-18,normal,0.0307101727447218,0.8560000000000002,0.3062730627306272
SOL,2023-08-21,normal,0.0332733812949641,0.2967032967032962,0.3265682656826566
SOL,2023-08-22,normal,0.0318142734307824,0.02325581395349202,0.22140221402214003
SOL,2023-08-23,normal,0.0336507936507936,0.6930693069306912,0.20428336079077403
SOL,2023-08-24,normal,0.0351775956284153,0.6417910447761207,0.39373970345963705
SOL,2023-08-25,normal,0.0346669354026,0.38805970149253544,0.2817133443163093
SOL,2023-08-28,normal,0.0365622032288698,0.43037974683544333,0.23723228995057621
SOL,2023-08-29,normal,0.0318142734307824,0.04615384615384254,0.1993410214168035
SOL,2023-08-30,normal,0.0407287687334705,0.06557377049180776,0.40197693574958776
SOL,2023-08-31,normal,0.0351775956284153,0.6086956521739144,0.24217462932454675
SOL,2023-09-01,normal,0.0380974917179365,0.7000000000000012,0.06425041186161401
SOL,2023-09-04,normal,0.0352721556297897,0.24193548387096506,0.08593750000000008
SOL,2023-09-05,normal,0.0351775956284153,0.866666666666669,0.09980039920159678
SOL,2023-09-06,normal,0.0407287687334705,0.1000000000000005,0.2811791383219959
SOL,2023-09-07,normal,0.0346669354026,0.08510638297872179,0.19496855345911981
SOL,2023-09-08,normal,0.0306631115233016,0.20879120879120627,0.28481012658227917
SOL,2023-09-11,normal,0.0346669354026,0.252032520325205,0.10772833723653334
SOL,2023-09-12,normal,0.0372807017543861,0.6212121212121213,0.08262711864406787
SOL,2023-09-13,normal,0.0345963756177924,0.5632183908045976,0.12500000000000067
SOL,2023-09-14,normal,0.0336381081386161,0.5200000000000031,0.22669491525423724
SOL,2023-09-15,normal,0.0294177524429967,0.5000000000000032,0.3220338983050852
SOL,2023-09-18,normal,0.0360315893385982,0.8547008547008534,0.31355932203389825
SOL,2023-09-19,normal,0.031548757170172,0.75,0.49570815450643824
SOL,2023-09-20,normal,0.0283618581907091,0.5909090909090895,0.7219251336898399
SOL,2023-09-21,normal,0.031548757170172,0.1,0.9051987767584092
SOL,2023-09-22,normal,0.0285165011214354,0.7931034482758659,0.651376146788991
SOL,2023-09-25,normal,0.0261849519390122,0.9056603773584895,0.6207951070336389
SOL,2023-09-26,normal,0.0258284600389864,0.5172413793103474,0.6417445482866049
SOL,2023-09-27,normal,0.0256570713391739,0.8524590163934427,0.5295950155763247
SOL,2023-09-28,normal,0.0263598326359832,0.42553191489362086,0.5638629283489102
SOL,2023-09-29,normal,0.028735632183908,0.6119402985074613,0.8193146417445488
SOL,2023-10-02,normal,0.0378356387306753,0.4759358288770054,0.9090909090909093
SOL,2023-10-03,normal,0.0370539798719121,0.6496815286624222,0.7988748241912799
SOL,2023-10-04,normal,0.0371545083824195,0.7407407407407393,0.8130841121495329
SOL,2023-10-05,normal,0.0353258680415692,0.41935483870967655,0.7327999999999997
SOL,2023-10-06,normal,0.0379023883696781,0.5937499999999998,0.6623794212218649
SOL,2023-10-09,normal,0.0405405405405405,0.09090909090909165,0.7397034596375615
SOL,2023-10-10,normal,0.0368337244384848,0.43859649122806993,0.555189456342669
SOL,2023-10-11,normal,0.0370517928286852,0.5857142857142865,0.5568369028006588
SOL,2023-10-12,normal,0.0372272143774069,0.38888888888888956,0.540362438220758
SOL,2023-10-13,normal,0.0379023883696781,0.8043478260869572,0.4200988467874795
SOL,2023-10-16,normal,0.031548757170172,1.0,0.5271828665568368
SOL,2023-10-17,normal,0.0419407894736841,0.39999999999999736,0.8599670510708399
SOL,2023-10-18,normal,0.0371545083824195,0.04615384615384254,0.8473684210526314
SOL,2023-10-19,normal,0.0344530577088716,0.9831932773109248,0.7212121212121214
SOL,2023-10-20,normal,0.0436456996148908,0.7761732851985556,0.8526315789473684
SOL,2023-10-23,normal,0.0419336751041332,0.372623574144487,0.8656716417910449
SOL,2023-10-24,normal,0.0419336751041332,0.6572438162544163,0.9217171717171715
SOL,2023-10-25,normal,0.0475033621101036,0.8939393939393934,0.7777777777777778
SOL,2023-10-26,normal,0.0419368785127539,0.1309523809523803,0.887432536622976
SOL,2023-10-27,normal,0.0419407894736841,0.5314685314685302,0.9128758673862764
SOL,2023-10-30,normal,0.0462555066079295,0.9236111111111114,0.9175019275250578
SOL,2023-10-31,normal,0.0433705080545229,0.8181818181818185,0.9715672676837723
SOL,2023-11-01,normal,0.0433705080545229,0.7877551020408176,0.9875635952515546
SOL,2023-11-02,EXPANSION,0.0575126702714923,0.9749999999999996,0.7770453664210935
SOL,2023-11-03,EXPANSION,0.0569560172977534,0.46245059288537593,0.7357369255150554
SOL,2023-11-06,normal,0.0479405806887237,0.37327188940092243,0.7583018074821354
SOL,2023-11-07,normal,0.0483601070950468,0.6425339366515842,0.8007566204287515
SOL,2023-11-08,EXPANSION,0.0545327429503611,0.7423312883435577,0.8331231609920134
SOL,2023-11-09,normal,0.0493719003355803,0.9451327433628327,0.8299503834009925
SOL,2023-11-10,EXPANSION,0.0683661645422943,0.9296987087517931,0.838506522717049
SOL,2023-11-13,EXPANSION,0.0609119079238602,0.5599999999999992,0.7773584905660377
SOL,2023-11-14,EXPANSION,0.0710130484158806,0.42765957446808595,0.6362297496318114
SOL,2023-11-15,EXPANSION,0.0730112119594233,0.9124839124839126,0.7850692354003613
SOL,2023-11-16,EXPANSION,0.0656087885260909,0.20641282565130134,0.9529510022271716
