coin,date,sc,kind,trig_name,trig,tgt,inv,tag
SOL,2026-03-09,1,LONG,PDH,84.13,84.61,83.658539,ctx
SOL,2026-03-09,2,SHORT,RND,83.5,81.59,83.971461,ctx
SOL,2026-03-09,3,FADE,ONH,84.61,81.59,85.081461,ctx
SOL,2026-03-10,1,SHORT,PDC,84.96,84.83,85.439589,lean
SOL,2026-03-10,2,LONG,RND,87.0,87.06,86.520411,ctx
SOL,2026-03-11,1,LONG,PDL,84.83,85.88,84.345218,lean
SOL,2026-03-11,2,SHORT,RND,84.5,84.39,84.984782,ctx
SOL,2026-03-12,1,SHORT,PDC,86.58,84.72,87.062547,lean
SOL,2026-03-12,2,LONG,RND,87.0,87.94,86.517453,ctx
SOL,2026-03-13,1,LONG,RND,90.5,91.14,90.031695,ctx
SOL,2026-03-13,2,FADE,ONH,91.14,88.144575,91.608305,ctx
SOL,2026-03-16,1,LONG,RND,94.0,94.32,93.558834,ctx
SOL,2026-03-16,2,SHORT,PDH,93.23,92.3,93.671166,ctx
SOL,2026-03-16,3,FADE,ONH,94.32,92.3,94.761166,ctx
SOL,2026-03-17,1,SHORT,RND,93.5,93.2,93.97779,lean
SOL,2026-03-18,1,SHORT,ONL,91.82,89.544221,92.346238,lean
SOL,2026-03-18,2,LONG,PDL,93.15,94.455779,92.623762,ctx
SOL,2026-03-19,1,LONG,PDC,90.08,91.41,89.583046,lean
SOL,2026-03-19,2,SHORT,RND,89.5,88.63,89.996954,ctx
SOL,2026-03-20,1,LONG,ONH,90.45,90.977375,90.05842,lean
SOL,2026-03-20,2,SHORT,RND,89.0,88.89,89.39158,ctx
SOL,2026-03-23,1,LONG,RND,89.0,89.2,88.530059,lean
SOL,2026-03-24,1,SHORT,PDC,91.43,89.96,91.836155,lean
SOL,2026-03-24,2,LONG,RND,92.0,92.22,91.593845,ctx
SOL,2026-03-25,1,LONG,RND,93.0,93.47,92.607581,ctx
SOL,2026-03-25,2,SHORT,PDH,92.22,91.158712,92.612419,ctx
SOL,2026-03-25,3,FADE,ONH,93.47,91.158712,93.862419,ctx
SOL,2026-03-26,1,SHORT,RND,87.5,87.45,87.879615,lean
SOL,2026-03-27,1,LONG,RND,83.5,85.149721,83.122917,lean
SOL,2026-03-27,2,SHORT,ONL,82.63,81.630279,83.007083,ctx
SOL,2026-03-30,1,LONG,ONH,84.88,86.245404,84.45027,ctx
SOL,2026-03-30,2,SHORT,RND,84.0,83.24,84.42973,ctx
SOL,2026-03-30,3,FADE,ONH,84.88,82.234596,85.30973,ctx
SOL,2026-03-31,1,LONG,RND,81.0,81.15,80.66843,lean
SOL,2026-03-31,2,SHORT,ONL,80.08,79.302671,80.41157,ctx
SOL,2026-04-01,1,SHORT,PDC,83.2,82.33,83.568654,lean
SOL,2026-04-01,2,LONG,RND,83.5,84.62,83.131346,ctx
SOL,2026-04-02,1,SHORT,ONL,78.2,76.255351,78.640282,lean
SOL,2026-04-02,2,LONG,RND,78.5,80.364649,78.059718,ctx
SOL,2026-04-03,1,SHORT,RND,80.0,78.94,80.422925,lean
SOL,2026-04-03,2,LONG,ONH,80.47,81.77,80.047075,ctx
SOL,2026-04-06,1,SHORT,PDH,82.13,81.89,82.477959,lean
SOL,2026-04-06,2,LONG,RND,82.5,83.2,82.152041,ctx
SOL,2026-04-07,1,SHORT,RND,79.0,78.95,79.340056,lean
SOL,2026-04-07,2,LONG,PDL,79.6,80.03,79.259944,ctx
SOL,2026-04-08,1,SHORT,ONL,82.91,82.871257,83.248302,lean
SOL,2026-04-08,2,LONG,RND,84.5,85.56,84.161698,ctx
SOL,2026-04-09,1,SHORT,RND,82.0,81.7,82.350848,lean
SOL,2026-04-09,2,LONG,PDL,82.24,82.57,81.889152,ctx
SOL,2026-04-10,1,SHORT,RND,83.5,83.33,83.854078,lean
SOL,2026-04-13,1,SHORT,PDC,81.53,81.27,81.876429,lean
SOL,2026-04-13,2,LONG,RND,82.0,82.82,81.653571,ctx
SOL,2026-04-14,1,LONG,RND,86.0,86.51,85.63241,ctx
SOL,2026-04-15,1,SHORT,RND,83.5,83.3,83.855735,lean
SOL,2026-04-15,2,LONG,PDC,83.72,84.06,83.364265,ctx
SOL,2026-04-16,1,SHORT,RND,85.0,84.9,85.371463,lean
SOL,2026-04-16,2,LONG,ONH,85.71,85.83,85.338537,ctx
SOL,2026-04-17,1,SHORT,RND,88.0,87.34,88.40391,lean
SOL,2026-04-17,2,LONG,PDC,89.05,89.53,88.64609,ctx
SOL,2026-04-20,1,SHORT,RND,85.0,83.47,85.365207,lean
SOL,2026-04-20,2,LONG,ONH,85.76,86.774298,85.394793,ctx
SOL,2026-04-21,1,LONG,RND,86.0,86.22,85.624323,lean
SOL,2026-04-21,2,SHORT,PDC,85.28,85.0,85.655677,ctx
SOL,2026-04-22,1,LONG,RND,88.5,88.88,88.149306,ctx
SOL,2026-04-22,2,SHORT,PDH,86.89,86.673429,87.240694,ctx
SOL,2026-04-22,3,FADE,ONH,88.88,86.673429,89.230694,ctx
SOL,2026-04-23,1,SHORT,ONL,85.2,84.153708,85.55492,lean
SOL,2026-04-23,2,LONG,RND,86.0,86.01,85.64508,ctx
SOL,2026-04-24,1,LONG,ONH,86.36,87.18,86.019484,ctx
SOL,2026-04-24,2,SHORT,PDC,86.12,86.0,86.460516,ctx
SOL,2026-04-24,3,FADE,PDH,87.18,86.12,87.520516,ctx
SOL,2026-04-27,1,SHORT,ONL,85.05,83.655978,85.393719,lean
SOL,2026-04-27,2,LONG,RND,85.5,85.84,85.156281,ctx
SOL,2026-04-28,1,SHORT,ONL,83.3,81.854911,83.635376,lean
SOL,2026-04-28,2,LONG,RND,83.5,83.63,83.164624,ctx
SOL,2026-04-29,1,LONG,PDH,84.93,85.0,84.594083,lean
SOL,2026-04-29,2,SHORT,PDC,84.06,83.342386,84.395917,ctx
SOL,2026-04-30,1,SHORT,RND,83.0,82.16,83.333579,lean
SOL,2026-04-30,2,LONG,PDC,83.04,84.01,82.706421,ctx
SOL,2026-05-01,1,SHORT,RND,84.0,83.09,84.33378,lean
SOL,2026-05-01,2,LONG,ONH,84.38,85.567639,84.04622,ctx
SOL,2026-05-04,1,SHORT,PDC,83.91,83.58,84.238937,lean
SOL,2026-05-04,2,LONG,RND,84.0,84.97,83.671063,ctx
SOL,2026-05-05,1,LONG,RND,85.0,85.12,84.671957,ctx
SOL,2026-05-05,2,SHORT,PDC,84.1,84.02,84.428043,ctx
SOL,2026-05-05,3,FADE,PDH,85.9,84.1,86.228043,ctx
SOL,2026-05-06,1,LONG,RND,90.0,90.03,89.661733,ctx
SOL,2026-05-07,1,SHORT,RND,89.5,89.16,89.863453,lean
SOL,2026-05-07,2,LONG,PDH,90.03,90.44,89.666547,ctx
SOL,2026-05-08,1,LONG,ONH,89.1,90.296414,88.745054,lean
SOL,2026-05-08,2,SHORT,RND,88.5,88.42,88.854946,ctx
SOL,2026-05-11,1,SHORT,RND,95.0,94.43,95.499261,lean
SOL,2026-05-11,2,LONG,PDC,96.47,96.86,95.970739,ctx
SOL,2026-05-12,1,SHORT,ONL,94.6,94.3,95.087947,lean
SOL,2026-05-12,2,LONG,RND,95.0,97.257084,94.512053,ctx
SOL,2026-05-13,1,LONG,RND,94.5,95.99,94.072368,lean
SOL,2026-05-13,2,SHORT,PDC,94.28,94.05,94.707632,ctx
SOL,2026-05-14,1,SHORT,RND,90.5,90.27,90.877421,lean
SOL,2026-05-14,2,LONG,PDC,91.17,92.02,90.792579,ctx
SOL,2026-05-15,1,SHORT,ONL,90.26,89.82,90.669353,lean
SOL,2026-05-15,2,LONG,RND,91.5,92.15,91.090647,ctx
SOL,2026-05-18,1,LONG,RND,85.0,85.24,84.624499,lean
SOL,2026-05-19,1,LONG,RND,84.5,85.38,84.157021,lean
SOL,2026-05-19,2,SHORT,ONL,84.27,83.5,84.612979,ctx
SOL,2026-05-20,1,LONG,ONH,85.21,85.97,84.877246,lean
SOL,2026-05-20,2,SHORT,RND,84.5,84.29,84.832754,ctx
SOL,2026-05-21,1,SHORT,ONL,85.57,85.5,85.911549,lean
SOL,2026-05-21,2,LONG,PDC,86.17,87.09,85.828451,ctx
SOL,2026-05-22,1,SHORT,ONL,86.52,85.690846,86.869105,lean
SOL,2026-05-22,2,LONG,PDC,87.36,87.5,87.010895,ctx
SOL,2026-05-25,1,SHORT,PDC,85.27,84.20008,85.604268,lean
SOL,2026-05-25,2,LONG,RND,86.0,86.22,85.665732,ctx
SOL,2026-05-26,1,SHORT,PDC,85.06,85.0,85.391788,lean
SOL,2026-05-26,2,LONG,ONH,85.8,86.52,85.468212,ctx
SOL,2026-05-27,1,SHORT,PDC,83.72,83.15,84.051507,lean
SOL,2026-05-27,2,LONG,RND,84.0,84.42,83.668493,ctx
SOL,2026-05-28,1,LONG,RND,81.0,82.1,80.679302,lean
SOL,2026-05-28,2,SHORT,ONL,80.0,79.383409,80.320698,ctx
SOL,2026-05-29,1,SHORT,ONL,81.36,80.251806,81.685327,lean
SOL,2026-05-29,2,LONG,RND,82.0,82.11,81.674673,ctx
SOL,2026-06-01,1,SHORT,ONL,80.46,79.313409,80.780698,lean
SOL,2026-06-01,2,LONG,RND,81.0,81.33,80.679302,ctx
SOL,2026-06-02,1,SHORT,ONL,78.78,77.469549,79.095097,lean
SOL,2026-06-02,2,LONG,RND,79.0,79.11,78.684903,ctx
SOL,2026-06-03,1,SHORT,RND,75.0,74.23,75.391685,lean
SOL,2026-06-03,2,LONG,ONH,75.71,76.947863,75.318315,ctx
SOL,2026-06-04,1,LONG,PDL,70.93,71.033789,70.429902,lean
SOL,2026-06-04,2,SHORT,RND,68.5,66.8,69.000098,ctx
SOL,2026-06-05,1,LONG,PDL,66.8,67.855812,66.419469,lean
SOL,2026-06-05,2,SHORT,RND,66.0,64.304187,66.380531,ctx
SOL,2026-06-09,1,SHORT,RND,66.0,65.29,66.386114,lean
SOL,2026-06-09,2,LONG,PDC,66.82,67.48,66.433886,ctx
SOL,2026-06-10,1,LONG,RND,63.5,63.54,63.115079,lean
SOL,2026-06-10,2,SHORT,ONL,62.95,61.693702,63.334921,ctx
SOL,2026-06-11,1,LONG,RND,66.0,66.15,65.588554,ctx
SOL,2026-06-11,2,SHORT,PDH,65.77,63.959918,66.181446,ctx
SOL,2026-06-11,3,FADE,ONH,66.15,63.959918,66.561446,ctx
SOL,2026-06-12,1,SHORT,ONL,65.95,65.196155,66.321538,lean
SOL,2026-06-12,2,LONG,RND,67.0,67.42,66.628462,ctx
SOL,2026-06-15,1,SHORT,RND,72.5,71.29,72.902367,lean
SOL,2026-06-15,2,LONG,ONH,72.82,74.487713,72.417633,ctx
SOL,2026-06-16,1,SHORT,RND,74.5,73.98,74.938894,lean
SOL,2026-06-16,2,LONG,ONH,75.65,76.09,75.211106,ctx
SOL,2026-06-17,1,LONG,PDL,72.29,73.52,71.873504,lean
SOL,2026-06-17,2,SHORT,RND,72.0,71.71,72.416496,ctx
SOL,2026-06-18,1,LONG,RND,71.0,72.05,70.589062,lean
SOL,2026-06-18,2,SHORT,PDL,70.83,70.64,71.240938,ctx
SOL,2026-06-19,1,SHORT,PDL,68.23,68.0,68.653715,lean
SOL,2026-06-19,2,LONG,PDC,69.71,70.09,69.286285,ctx
SOL,2026-06-22,1,SHORT,RND,74.0,72.46,74.383602,lean
SOL,2026-06-22,2,LONG,PDH,74.68,74.99,74.296398,ctx
SOL,2026-06-23,1,LONG,RND,69.5,71.11611,69.117262,lean
SOL,2026-06-23,2,SHORT,ONL,68.16,67.54389,68.542738,ctx
SOL,2026-06-24,1,LONG,RND,70.0,70.44,69.632115,lean
SOL,2026-06-24,2,SHORT,PDC,69.71,68.77,70.077885,ctx
SOL,2026-06-25,1,LONG,ONH,69.66,70.038313,69.26179,lean
SOL,2026-06-25,2,SHORT,PDC,68.11,68.0,68.50821,ctx
SOL,2026-06-26,1,SHORT,RND,68.5,67.72,68.89898,lean
SOL,2026-06-26,2,LONG,PDH,69.66,70.471906,69.26102,ctx
SOL,2026-06-29,1,LONG,ONH,73.68,74.590663,73.236286,lean
SOL,2026-06-29,2,SHORT,RND,72.5,72.41,72.943714,ctx
SOL,2026-06-30,1,SHORT,ONL,73.3,71.240717,73.762704,lean
SOL,2026-06-30,2,LONG,RND,73.5,75.16,73.037296,ctx
SOL,2026-07-01,1,SHORT,PDC,73.67,72.896881,74.086383,lean
SOL,2026-07-01,2,LONG,RND,75.0,75.8,74.583617,ctx
SOL,2026-07-02,1,LONG,RND,82.5,82.78,82.040151,ctx
SOL,2026-07-02,2,FADE,ONH,82.78,80.234039,83.239849,ctx
SOL,2026-07-03,1,LONG,ONH,81.88,82.78,81.447126,ctx
SOL,2026-07-03,2,SHORT,RND,81.5,80.73,81.932874,ctx
SOL,2026-07-03,3,FADE,PDH,82.78,80.73,83.212874,ctx
SOL,2026-07-06,1,LONG,RND,80.5,81.59,80.045285,lean
SOL,2026-07-06,2,SHORT,ONL,80.06,79.68,80.514715,ctx
SOL,2026-07-07,1,SHORT,ONL,80.46,79.236746,80.906411,lean
SOL,2026-07-07,2,LONG,RND,81.5,81.94,81.053589,ctx
SOL,2026-07-08,1,SHORT,RND,77.5,76.9,77.944544,ctx
SOL,2026-07-09,1,SHORT,RND,77.5,76.71,77.902794,lean
SOL,2026-07-09,2,LONG,PDC,77.83,78.83,77.427206,ctx
SOL,2026-07-10,1,SHORT,PDH,78.83,78.04,79.233881,lean
SOL,2026-07-10,2,LONG,RND,79.5,79.68,79.096119,ctx
SOL,2026-07-13,1,SHORT,PDL,75.65,75.43,76.045403,lean
SOL,2026-07-13,2,LONG,RND,76.5,76.92,76.104597,ctx
SOL,2026-07-14,1,LONG,RND,75.5,75.62,75.108295,ctx
SOL,2026-07-14,2,SHORT,PDC,75.01,74.4,75.401705,ctx
SOL,2026-07-14,3,FADE,RND,75.5,75.01,75.891705,ctx
SOL,2026-07-15,1,SHORT,RND,77.5,77.03,77.903001,lean
SOL,2026-07-15,2,LONG,PDC,77.87,77.95,77.466999,ctx
SOL,2026-07-16,1,LONG,RND,76.5,76.94,76.184934,lean
SOL,2026-07-16,2,SHORT,ONL,75.64,74.809693,75.955066,ctx
SOL,2026-07-17,1,LONG,RND,75.0,75.01,74.702657,lean
SOL,2026-07-17,2,SHORT,ONL,74.2,73.4724,74.497343,ctx
SOL,2026-07-20,1,LONG,ONH,77.4,78.570863,77.093386,ctx
SOL,2026-07-20,2,SHORT,RND,77.0,76.7,77.306614,ctx
SOL,2026-07-20,3,FADE,ONH,77.4,76.38,77.706614,ctx
SOL,2026-07-21,1,SHORT,PDC,77.85,77.43,78.167349,lean
SOL,2026-07-21,2,LONG,PDH,78.38,78.5,78.062651,ctx
SOL,2026-07-22,1,SHORT,RND,77.5,77.42,77.809642,lean
SOL,2026-07-22,2,LONG,PDC,78.12,78.59,77.810358,ctx
SOL,2026-07-23,1,LONG,PDC,77.97,78.54,77.657004,lean
SOL,2026-07-23,2,SHORT,RND,77.5,77.04,77.812996,ctx
XRP,2022-01-11,1,SHORT,RND,0.74,0.7399,0.7435,lean
XRP,2022-01-11,2,LONG,ONH,0.7568,0.756834,0.7533,ctx
XRP,2022-01-12,1,SHORT,PDH,0.7768,0.7703,0.780444,lean
XRP,2022-01-13,1,SHORT,ONL,0.7834,0.771773,0.78722,lean
XRP,2022-01-13,2,LONG,RND,0.79,0.7987,0.78618,ctx
XRP,2022-01-14,1,LONG,RND,0.76,0.7604,0.756301,lean
XRP,2022-01-14,2,SHORT,ONL,0.7513,0.742239,0.754999,ctx
XRP,2022-01-17,1,SHORT,RND,0.76,0.7554,0.763723,lean
XRP,2022-01-17,2,LONG,PDL,0.768,0.7784,0.764277,ctx
XRP,2022-01-18,1,SHORT,ONL,0.7352,0.728977,0.738719,lean
XRP,2022-01-18,2,LONG,PDL,0.7498,0.75,0.746281,ctx
XRP,2022-01-19,1,LONG,RND,0.74,0.7509,0.736567,lean
XRP,2022-01-19,2,SHORT,PDL,0.7352,0.7231,0.738633,ctx
XRP,2022-01-20,1,LONG,ONH,0.7487,0.7533,0.745418,lean
XRP,2022-01-20,2,SHORT,RND,0.74,0.7381,0.743282,ctx
XRP,2022-01-21,1,LONG,RND,0.68,0.690718,0.676782,lean
XRP,2022-01-24,1,SHORT,RND,0.56,0.557,0.562903,ctx
XRP,2022-01-25,1,SHORT,RND,0.6,0.590731,0.602993,lean
XRP,2022-01-25,2,LONG,PDC,0.6118,0.6146,0.608807,ctx
XRP,2022-01-26,1,LONG,PDH,0.6243,0.6376,0.62116,lean
XRP,2022-01-26,2,SHORT,RND,0.62,0.618,0.62314,ctx
XRP,2022-01-27,1,SHORT,PDL,0.6047,0.594914,0.607847,lean
XRP,2022-01-27,2,LONG,RND,0.61,0.6193,0.606853,ctx
XRP,2022-01-28,1,SHORT,ONL,0.5916,0.59,0.594512,ctx
XRP,2022-01-31,1,SHORT,ONL,0.5803,0.573915,0.583125,lean
XRP,2022-01-31,2,LONG,RND,0.59,0.5973,0.587175,ctx
XRP,2022-02-01,1,SHORT,RND,0.62,0.6174,0.622953,lean
XRP,2022-02-01,2,LONG,PDH,0.6242,0.63,0.621247,ctx
XRP,2022-02-02,1,SHORT,RND,0.63,0.6284,0.633006,lean
XRP,2022-02-02,2,LONG,PDH,0.6308,0.6314,0.627794,ctx
XRP,2022-02-03,1,SHORT,PDL,0.5955,0.5886,0.598438,lean
XRP,2022-02-03,2,LONG,RND,0.6,0.6006,0.597062,ctx
XRP,2022-02-04,1,LONG,ONH,0.6214,0.62788,0.618533,lean
XRP,2022-02-04,2,SHORT,PDH,0.6116,0.6102,0.614467,ctx
XRP,2022-02-07,1,SHORT,RND,0.77,0.753665,0.773586,lean
XRP,2022-02-08,1,LONG,RND,0.85,0.869733,0.844914,lean
XRP,2022-02-08,2,SHORT,PDH,0.839,0.8314,0.844086,ctx
XRP,2022-02-09,1,SHORT,PDC,0.8763,0.864153,0.881689,lean
XRP,2022-02-09,2,LONG,RND,0.89,0.9048,0.884611,ctx
XRP,2022-02-10,1,SHORT,RND,0.88,0.8697,0.885348,lean
XRP,2022-02-10,2,LONG,ONH,0.8994,0.908058,0.894052,ctx
XRP,2022-02-11,1,LONG,RND,0.82,0.821,0.815033,lean
XRP,2022-02-14,1,LONG,PDC,0.8057,0.8134,0.800859,lean
XRP,2022-02-14,2,SHORT,RND,0.8,0.792,0.804841,ctx
XRP,2022-02-15,1,SHORT,RND,0.83,0.8127,0.834385,lean
XRP,2022-02-15,2,LONG,ONH,0.84,0.852464,0.835615,ctx
XRP,2022-02-16,1,SHORT,ONL,0.823,0.803165,0.828236,lean
XRP,2022-02-16,2,LONG,RND,0.83,0.8515,0.824764,ctx
XRP,2022-02-17,1,LONG,PDC,0.8366,0.837864,0.831594,lean
XRP,2022-02-17,2,SHORT,RND,0.81,0.8086,0.815006,ctx
XRP,2022-02-18,1,SHORT,RND,0.78,0.769,0.7842,ctx
XRP,2022-02-21,1,LONG,RND,0.77,0.7769,0.765772,lean
XRP,2022-02-21,2,SHORT,PDL,0.7643,0.7611,0.768528,ctx
XRP,2022-02-22,1,SHORT,PDC,0.7018,0.7,0.705544,ctx
XRP,2022-02-23,1,LONG,RND,0.74,0.7411,0.736212,lean
XRP,2022-02-23,2,SHORT,PDH,0.7266,0.7209,0.730388,ctx
XRP,2022-02-24,1,LONG,RND,0.64,0.654026,0.635923,lean
XRP,2022-02-24,2,SHORT,ONL,0.6215,0.615974,0.625577,ctx
XRP,2022-02-25,1,SHORT,RND,0.71,0.6963,0.713715,lean
XRP,2022-02-25,2,LONG,ONH,0.7158,0.7226,0.712085,ctx
XRP,2022-02-28,1,SHORT,PDC,0.7215,0.72,0.72554,lean
XRP,2022-02-28,2,LONG,ONH,0.7328,0.743155,0.72876,ctx
XRP,2022-03-01,1,SHORT,PDC,0.7809,0.78,0.785637,lean
XRP,2022-03-01,2,LONG,ONH,0.7894,0.7938,0.784663,ctx
XRP,2022-03-02,1,LONG,PDC,0.7839,0.7875,0.779415,lean
XRP,2022-03-02,2,SHORT,RND,0.77,0.761,0.774485,ctx
XRP,2022-03-03,1,SHORT,PDC,0.7687,0.7586,0.772898,lean
XRP,2022-03-03,2,LONG,RND,0.77,0.7848,0.765802,ctx
XRP,2022-03-04,1,LONG,RND,0.74,0.7515,0.735979,lean
XRP,2022-03-04,2,SHORT,PDL,0.7336,0.7235,0.737621,ctx
XRP,2022-03-07,1,LONG,ONH,0.7544,0.7589,0.75059,lean
XRP,2022-03-07,2,SHORT,RND,0.74,0.7251,0.74381,ctx
XRP,2022-03-08,1,LONG,RND,0.73,0.7313,0.726268,lean
XRP,2022-03-08,2,SHORT,PDC,0.7197,0.7135,0.723432,ctx
XRP,2022-03-09,1,LONG,RND,0.75,0.7605,0.746529,lean
XRP,2022-03-10,1,SHORT,ONL,0.7285,0.7199,0.732638,lean
XRP,2022-03-10,2,LONG,RND,0.74,0.755609,0.735862,ctx
XRP,2022-03-11,1,LONG,ONH,0.7513,0.761956,0.747559,lean
XRP,2022-03-11,2,SHORT,RND,0.74,0.7361,0.743741,ctx
XRP,2022-03-14,1,LONG,RND,0.77,0.785828,0.765944,lean
XRP,2022-03-14,2,SHORT,PDC,0.7602,0.7508,0.764256,ctx
XRP,2022-03-15,1,SHORT,RND,0.75,0.745,0.754169,ctx
XRP,2022-03-16,1,SHORT,RND,0.77,0.7657,0.773971,lean
XRP,2022-03-16,2,LONG,PDH,0.7768,0.78893,0.772829,ctx
XRP,2022-03-17,1,SHORT,ONL,0.783,0.768736,0.787106,lean
XRP,2022-03-17,2,LONG,RND,0.79,0.7919,0.785894,ctx
XRP,2022-03-18,1,SHORT,ONL,0.7762,0.761212,0.780162,lean
XRP,2022-03-18,2,LONG,RND,0.78,0.783,0.776038,ctx
XRP,2022-03-21,1,SHORT,RND,0.81,0.8057,0.81398,lean
XRP,2022-03-21,2,LONG,ONH,0.8198,0.822,0.81582,ctx
XRP,2022-03-22,1,LONG,RND,0.85,0.8549,0.845495,lean
XRP,2022-03-22,2,SHORT,PDC,0.8373,0.8328,0.841805,ctx
XRP,2022-03-23,1,SHORT,RND,0.82,0.8171,0.824477,lean
XRP,2022-03-23,2,LONG,PDL,0.8273,0.8366,0.822823,ctx
XRP,2022-03-24,1,LONG,PDC,0.8376,0.846,0.833418,lean
XRP,2022-03-24,2,SHORT,RND,0.83,0.8272,0.834182,ctx
XRP,2022-03-25,1,SHORT,ONL,0.8291,0.8272,0.833308,lean
XRP,2022-03-25,2,LONG,RND,0.84,0.8428,0.835792,ctx
XRP,2022-03-28,1,LONG,RND,0.87,0.8779,0.865716,lean
XRP,2022-03-28,2,SHORT,PDH,0.8582,0.858,0.862484,ctx
XRP,2022-03-29,1,SHORT,RND,0.88,0.8641,0.883891,lean
XRP,2022-03-29,2,LONG,ONH,0.8959,0.899157,0.892009,ctx
XRP,2022-03-30,1,SHORT,PDC,0.8577,0.848978,0.861562,lean
XRP,2022-03-30,2,LONG,ONH,0.8694,0.87,0.865538,ctx
XRP,2022-03-31,1,LONG,RND,0.87,0.8718,0.866137,lean
XRP,2022-03-31,2,SHORT,PDC,0.8613,0.8527,0.865163,ctx
XRP,2022-04-01,1,LONG,PDC,0.8148,0.831006,0.811177,lean
XRP,2022-04-01,2,SHORT,RND,0.81,0.8059,0.813623,ctx
XRP,2022-04-04,1,SHORT,ONL,0.823,0.818027,0.826744,lean
XRP,2022-04-04,2,LONG,RND,0.84,0.8432,0.836256,ctx
XRP,2022-04-05,1,SHORT,PDC,0.826,0.8221,0.829525,lean
XRP,2022-04-05,2,LONG,RND,0.83,0.8308,0.826475,ctx
XRP,2022-04-06,1,LONG,RND,0.8,0.811759,0.796516,lean
XRP,2022-04-07,1,LONG,ONH,0.7886,0.79,0.785205,lean
XRP,2022-04-08,1,SHORT,ONL,0.7678,0.753507,0.771248,lean
XRP,2022-04-08,2,LONG,RND,0.77,0.785693,0.766552,ctx
XRP,2022-04-11,1,LONG,RND,0.71,0.723836,0.706628,lean
XRP,2022-04-11,2,SHORT,ONL,0.7053,0.692364,0.708672,ctx
XRP,2022-04-12,1,LONG,ONH,0.7137,0.727036,0.710435,lean
XRP,2022-04-12,2,SHORT,RND,0.71,0.696564,0.713265,ctx
XRP,2022-04-13,1,LONG,RND,0.71,0.7152,0.70682,lean
XRP,2022-04-13,2,SHORT,ONL,0.702,0.6924,0.70518,ctx
XRP,2022-04-14,1,SHORT,ONL,0.7206,0.72,0.723736,lean
XRP,2022-04-14,2,LONG,PDC,0.7232,0.7252,0.720064,ctx
XRP,2022-04-15,1,LONG,RND,0.78,0.794068,0.776771,lean
XRP,2022-04-18,1,LONG,RND,0.74,0.7477,0.736657,lean
XRP,2022-04-18,2,SHORT,ONL,0.7266,0.723799,0.729943,ctx
XRP,2022-04-19,1,SHORT,RND,0.76,0.7588,0.763286,lean
XRP,2022-04-20,1,SHORT,RND,0.77,0.7606,0.773263,lean
XRP,2022-04-20,2,LONG,PDC,0.7749,0.7767,0.771637,ctx
XRP,2022-04-21,1,LONG,ONH,0.7591,0.76,0.755892,lean
XRP,2022-04-21,2,SHORT,PDC,0.7517,0.7428,0.754908,ctx
XRP,2022-04-22,1,LONG,RND,0.73,0.7328,0.726873,lean
XRP,2022-04-25,1,LONG,RND,0.67,0.679885,0.666896,lean
XRP,2022-04-26,1,SHORT,ONL,0.6744,0.66481,0.677398,lean
XRP,2022-04-26,2,LONG,RND,0.68,0.69279,0.677002,ctx
XRP,2022-04-27,1,LONG,RND,0.65,0.660193,0.64713,lean
XRP,2022-04-27,2,SHORT,PDC,0.642,0.633407,0.64487,ctx
XRP,2022-04-28,1,LONG,RND,0.65,0.6522,0.647143,lean
XRP,2022-04-28,2,SHORT,ONL,0.646,0.6361,0.648857,ctx
XRP,2022-04-29,1,SHORT,ONL,0.6129,0.605992,0.615687,lean
XRP,2022-04-29,2,LONG,RND,0.62,0.632008,0.617213,ctx
XRP,2022-05-02,1,LONG,RND,0.61,0.6125,0.607301,lean
XRP,2022-05-02,2,SHORT,PDC,0.607,0.6005,0.609699,ctx
XRP,2022-05-03,1,SHORT,RND,0.62,0.6143,0.622731,lean
XRP,2022-05-03,2,LONG,ONH,0.628,0.6312,0.625269,ctx
XRP,2022-05-04,1,LONG,RND,0.62,0.622,0.617351,ctx
XRP,2022-05-05,1,SHORT,ONL,0.6346,0.622774,0.63737,lean
XRP,2022-05-05,2,LONG,RND,0.64,0.6459,0.63723,ctx
XRP,2022-05-06,1,LONG,PDC,0.5981,0.6,0.59544,lean
XRP,2022-05-06,2,SHORT,ONL,0.5891,0.584885,0.59176,ctx
XRP,2022-05-09,1,LONG,RND,0.54,0.548512,0.537469,lean
XRP,2022-05-09,2,SHORT,ONL,0.5265,0.524888,0.529031,ctx
XRP,2022-05-10,1,LONG,ONH,0.5347,0.537865,0.531729,lean
XRP,2022-05-10,2,SHORT,RND,0.52,0.510135,0.522971,ctx
XRP,2022-05-11,1,SHORT,RND,0.49,0.489,0.493654,lean
XRP,2022-05-12,1,LONG,RND,0.38,0.39173,0.376843,lean
XRP,2022-05-12,2,SHORT,PDL,0.3646,0.36227,0.367757,ctx
XRP,2022-05-13,1,LONG,RND,0.46,0.4659,0.456922,lean
XRP,2022-05-16,1,SHORT,PDL,0.4149,0.4087,0.417745,lean
XRP,2022-05-16,2,LONG,RND,0.42,0.432479,0.417155,ctx
XRP,2022-05-17,1,LONG,ONH,0.4379,0.443091,0.435266,lean
XRP,2022-05-17,2,SHORT,RND,0.43,0.4231,0.432634,ctx
XRP,2022-05-18,1,SHORT,ONL,0.424,0.417,0.426701,lean
XRP,2022-05-18,2,LONG,RND,0.43,0.438,0.427299,ctx
XRP,2022-05-19,1,LONG,ONH,0.4159,0.422043,0.413362,lean
